,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
151,500101210,YouBike2.0_敦化南路二段81巷,40,4,大安區,2023-05-27 14:13:14,25.03002,121.54893,敦化南路二段與敦化南路二段81巷口西北側,Daan Dist.,YouBike2.0_Ln. 81， Sec. 2， Dunhua S. Rd.,Sec. 2， Dunhua S. Rd. & Ln. 81， Sec. 2， Dunhua S. Rd. Intersection (Northwest),35,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:13:14,2023-05-27
153,500101212,YouBike2.0_捷運國父紀念館站(1號出口),25,21,大安區,2023-05-27 14:24:14,25.04205,121.55657,光復南路200巷26號東側,Daan Dist.,YouBike2.0_MRT S.Y.S Memorial Hall Sta. (Exit 1),No. 26， Ln. 200， Guangfu S. Rd. (East),2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
154,500101213,YouBike2.0_懷生國中,15,6,大安區,2023-05-27 14:17:33,25.0401,121.54122,忠孝東路三段248巷30號,Daan Dist.,YouBike2.0_Huai Sheng Junior High School,No. 30， Ln. 248， Sec. 3， Zhongxiao E. Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:33,2023-05-27
155,500101214,YouBike2.0_仁愛敦南圓環(西北側),20,18,大安區,2023-05-27 14:11:04,25.03827,121.54802,仁愛路四段85號前,Daan Dist.,YouBike2.0_Renai Dunnan Traffic Cir (Northwest),No. 85， Sec. 4， Ren'ai Rd,1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:04,2023-05-27
156,500101215,YouBike2.0_立人國小,17,8,大安區,2023-05-27 14:19:14,25.02974,121.55146,安和路二段/敦化南路二段81巷(西南側),Daan Dist.,YouBike2.0_Lih Jen International Private Elementary and Middle School,Sec. 2， Anhe Rd. & Ln. 81， Sec. 2， Dunhua S. Rd. Intersection (Southwest),6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
157,500101216,YouBike2.0_和平東路二段18巷口,24,5,大安區,2023-05-27 14:22:14,25.02268,121.53608,辛亥路二段43號前,Daan Dist.,YouBike2.0_Ln. 18， Sec. 2， Heping E. Rd.,No. 43， Sec. 2， Xinhai Rd.,18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
160,500101219,YouBike2.0_羅斯福路四段113巷19弄口,14,5,大安區,2023-05-27 13:32:14,25.01027,121.53998,羅斯福路四段119巷84號對側,Daan Dist.,YouBike2.0_Aly. 19， Ln. 113， Sec. 4， Roosevelt Rd.,No. 84， Ln. 119， Sec. 4， Roosevelt Rd. (Opposite),8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:32:14,2023-05-27
161,500101221,YouBike2.0_忠孝東路四段248巷口,15,11,大安區,2023-05-27 14:21:15,25.04132,121.55393,忠孝東路四段230號前,Daan Dist.,YouBike2.0_Ln. 248， Sec. 4， Zhongxiao E. Rd.,No. 230， Sec. 4， Zhongxiao E. Rd.,2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
162,500101222,YouBike2.0_仁愛延吉路口(西北側),18,15,大安區,2023-05-27 14:24:14,25.03795,121.55466,仁愛路四段363號前,Daan Dist.,YouBike2.0_Ren'ai Rd. & Yanji St. Intersection (Northwest),No. 363， Sec. 4， Ren'ai Rd.,3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
163,500101223,YouBike2.0_樂利路101巷口,13,6,大安區,2023-05-27 14:22:14,25.02528,121.55224,樂利路97號前,Daan Dist.,YouBike2.0_Ln. 101， Leli Rd.,No. 97， Leli Rd.,7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
164,500101224,YouBike2.0_羅斯福浦城街口,15,4,大安區,2023-05-27 14:17:34,25.02208,121.52678,羅斯福路三段117號前,Daan Dist.,YouBike2.0_Roosevelt Rd. & Pucheng St. Intersection,No. 117， Sec. 3， Roosevelt Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
165,500103001,YouBike2.0_延平國宅,30,11,大同區,2023-05-27 14:23:15,25.07894,121.51121,延平北路五段1-1號(對面),Datong Dist,YouBike2.0_Yanping Public Housing,No. 1-1， Sec. 5， Yanping N. Rd. (Opposite),19,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
166,500103002,YouBike2.0_臺北市立圖書館大同分館,20,5,大同區,2023-05-27 14:05:16,25.0741,121.51349,重慶北路三段318號旁,Datong Dist,YouBike2.0_Taipei Public Library DaTong Branch,No. 318， Sec. 3， Chongqing N Rd.,15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:05:16,2023-05-27
167,500103003,YouBike2.0_合昌宮,15,6,大同區,2023-05-27 14:01:16,25.07717,121.50934,環河北路二段371號旁,Datong Dist,YouBike2.0_Hechang Temple,No. 371， Sec. 2， Huanhe N. Rd.,9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:01:16,2023-05-27
170,500103006,YouBike2.0_樹德公園,14,5,大同區,2023-05-27 14:13:14,25.06647,121.5165,大龍街85巷12號對側,Datong Dist,YouBike2.0_Shude Park,No. 12， Ln. 85， Dalong St. (Opposite),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:13:14,2023-05-27
171,500103007,YouBike2.0_陳天來故居,18,10,大同區,2023-05-27 14:23:15,25.05601,121.50895,西寧北路112號前方,Datong Dist,YouBike2.0_Chen Tian-lai Residence,No. 112， Xining N. Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
172,500103008,YouBike2.0_臺北孔廟,27,5,大同區,2023-05-27 14:21:15,25.07378,121.51583,哈密街61號口對側人行道,Datong Dist,YouBike2.0_Taipei Confucius Temple,No. 61， Hami St. Intersection (Opposite),22,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
173,500103009,YouBike2.0_捷運圓山站(1號出口),44,10,大同區,2023-05-27 14:24:14,25.07133,121.52024,酒泉街235號前,Datong Dist,YouBike2.0_MRT Yuanshan Sta. (Exit 1),No. 235， Jiuquan St.,31,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
174,500103010,YouBike2.0_酒泉延平路口,26,12,大同區,2023-05-27 14:17:34,25.0722,121.51057,酒泉街235號前,Datong Dist,YouBike2.0_Jiuquan St. & Yanping Rd. Intersection,No. 235， Jiuquan St.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
175,500103011,YouBike2.0_重慶國中,37,4,大同區,2023-05-27 13:40:21,25.07567,121.51862,敦煌路19號前,Datong Dist,YouBike2.0_Chongqing Junior High School,No. 19， Dunhuang Rd.,33,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:40:21,2023-05-27
176,500103012,YouBike2.0_重慶北路三段383巷口,25,10,大同區,2023-05-27 14:11:14,25.07598,121.51409,敦煌路與重慶北路三段383巷口,Datong Dist,YouBike2.0_Ln. 383， Sec. 3， Chongqing N Rd. Intersection,Dunhuang Rd. & Ln. 383， Sec. 3， Chongqing N Rd. Intersection,15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
177,500103013,YouBike2.0_台北數位產業園區,24,4,大同區,2023-05-27 14:22:14,25.07447,121.52003,承德路三段287號前方,Datong Dist,YouBike2.0_DigiBlock Taipei,No. 287， Sec. 3， Chengde Rd.,20,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
178,500103019,YouBike2.0_民權延平路口(西北側),20,7,大同區,2023-05-27 14:17:34,25.06326,121.51099,民權西路239號前方,Datong Dist,YouBike2.0_Minquan Rd. & Yanping Rd. Intersection (Northwest),No. 239， Minquan W. Rd.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
179,500103020,YouBike2.0_民權迪化街口,23,21,大同區,2023-05-27 14:22:14,25.06327,121.50943,民權西路與迪化街一段口(橋墩下),Datong Dist,YouBike2.0_Minquan Rd. & Dihua St. Intersection,Minquan W. Rd. & Sec. 1， Dihua St. Intersection (Under Bridge),2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
180,500103021,YouBike2.0_大稻埕公園,25,13,大同區,2023-05-27 14:18:13,25.05915,121.51033,安西街1巷7號(對側),Datong Dist,YouBike2.0_Dadaocheng Park,No. 7， Ln. 1， Anxi St. (Opposite),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:18:13,2023-05-27
182,500103023,YouBike2.0_大龍峒社會住宅,20,6,大同區,2023-05-27 14:19:14,25.0708,121.51826,承德路三段210號旁,Datong Dist,YouBike2.0_Dalongdong Social Housing,No. 210， Sec. 3， Chengde Rd.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
183,500103024,YouBike2.0_捷運大橋頭站(2號出口),57,16,大同區,2023-05-27 14:24:14,25.06314,121.51308,捷運大橋頭站(2號出口)西側,Datong Dist,YouBike2.0_MRT Daqiaotou Sta. (Exit 2),MRT Daqiaotou Sta. (Exit 2) (West),40,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
186,500103027,YouBike2.0_捷運雙連站(2號出口),41,6,大同區,2023-05-27 14:23:15,25.05826,121.52063,萬全街22號對面,Datong Dist,YouBike2.0_MRT Shuanglian Sta. (Exit 2),No. 22， Wanquan St. (Opposite),35,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
187,500103028,YouBike2.0_捷運北門站(3號出口),62,13,大同區,2023-05-27 14:24:14,25.04991,121.5104,塔城街與鄭州路口西南側,Datong Dist,YouBike2.0_MRT Beimen. (Exit 3),Tacheng St. & Zhengzhou Rd. Intersection (Southwest),49,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
189,500103030,YouBike2.0_永樂市場,38,33,大同區,2023-05-27 14:23:15,25.05454,121.51052,南京西路233巷103號旁,Datong Dist,YouBike2.0_Yongle Market,No. 103， Ln. 233， Nanjing W. Rd.,0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
191,500103032,YouBike2.0_重慶涼州街口,13,5,大同區,2023-05-27 14:19:14,25.06054,121.51338,重慶北路二段180號旁,Datong Dist,YouBike2.0_Chongcing Rd. & Liangjhou St. Intersection,No. 180， Sec. 2， Chongcing N. Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
192,500103033,YouBike2.0_圓山線形公園,14,4,大同區,2023-05-27 14:13:14,25.06867,121.51993,玉門街/民族西路(西北側),Datong Dist,YouBike2.0_Linear Park - Yuanshan,Minzu Rd. & Minzu W. Rd. Intersection (Northwest),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:13:14,2023-05-27
193,500103034,YouBike2.0_圓環站,28,6,大同區,2023-05-27 14:24:14,25.05369,121.51418,重慶北路一段128號前,Datong Dist,YouBike2.0_Yuanhuan,No. 128， Sec. 1， Chongcing N. Rd.,22,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
195,500103036,YouBike2.0_承德路三段8巷口,16,5,大同區,2023-05-27 14:12:14,25.06407,121.51822,承德路三段14號前,Datong Dist,YouBike2.0_Ln. 8， Sec. 3， Chengde Rd. Intersection,No. 14， Sec. 3， Chengde Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:12:14,2023-05-27
196,500103037,YouBike2.0_太原廣場,31,17,大同區,2023-05-27 14:24:14,25.04925,121.51468,鄭州路23號(旁),Datong Dist,YouBike2.0_Tai Yuan Guang Chang,No. 23， Zhengzhou Rd.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
197,500103038,YouBike2.0_國順公園,20,7,大同區,2023-05-27 14:11:14,25.06594,121.51078,昌吉街117號前,Datong Dist,YouBike2.0_Guoshun Park,No. 117， Changji St.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
199,500103040,YouBike2.0_蔣渭水紀念公園,24,12,大同區,2023-05-27 14:21:15,25.06011,121.51729,錦西街/興城街口(西南側),Datong Dist,YouBike2.0_Chiang Wei-shui Memorial Park,Jinxi St. & Xingcheng St. Intersection (Southwest),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
203,500103044,YouBike2.0_大稻埕碼頭,35,31,大同區,2023-05-27 14:22:14,25.05662,121.50783,大稻埕疏散門(淡五號水門)外,Datong Dist,YouBike2.0_Dadaocheng Wharf,Dadaocheng Evacuation Gate,4,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
204,500103045,YouBike2.0_歸綏戲曲公園,20,13,大同區,2023-05-27 14:16:16,25.05805,121.51353,重慶北路二段/歸綏街口(南側),Datong Dist,YouBike2.0_Guisui Park,Sec. 2， Chongqing N. Rd. & Guisui St. Intersection (South),7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:16:16,2023-05-27
205,500103046,YouBike2.0_民權國中(民權西路),17,5,大同區,2023-05-27 14:21:15,25.06322,121.5144,民權西路/蘭州街(西側),Datong Dist,YouBike2.0_Min-Quan Junior High School (Minquan W. Rd.),Minquan W. Rd. & Lanzhou St. Intersection (West),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
206,500103047,YouBike2.0_承德民權路口,17,6,大同區,2023-05-27 14:19:14,25.06247,121.51839,承德路二段239號前,Datong Dist,YouBike2.0_Chengde Rd. & Minquan Rd. Intersection,No. 239， Sec. 2， Chengde Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
207,500103048,YouBike2.0_南京太原路口,18,8,大同區,2023-05-27 14:22:14,25.05366,121.51638,南京西路/太原路(東側),Datong Dist,YouBike2.0_Nanjing Rd. & Taiyuan Rd. Intersection,Nanjing W. Rd. & Taiyuan Rd. Intersection (East),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
208,500103049,YouBike2.0_承德民生西路口,11,8,大同區,2023-05-27 14:21:15,25.05756,121.51828,承德路二段137號前,Datong Dist,YouBike2.0_Chengde Rd. & Minsheng W. Rd. Intersection,No. 137， Sec. 2， Chengde Rd.,3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
210,500103051,YouBike2.0_臺北轉運站(華陰街),20,14,大同區,2023-05-27 14:23:15,25.04937,121.51914,華陰街45號(對面),Datong Dist,YouBike2.0_Taipei Bus Station (Huayin St.),No. 45， Huayin St. (Opposite),6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
211,500103052,YouBike2.0_捷運民權西路站(3號出口),50,15,大同區,2023-05-27 14:24:14,25.06129,121.52021,民權西路70巷37號對面,Datong Dist,YouBike2.0_MRT Minquan W. Rd. Sta. (Exit 3),No. 37， Ln. 70， Minquan W. Rd. (Opposite),35,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
212,500103053,YouBike2.0_捷運中山站(5號出口),11,10,大同區,2023-05-27 14:24:14,25.05296,121.51938,南京西路57號前,Datong Dist,YouBike2.0_MRT Zhongshan Sta. (Exit 5),No. 57， Nanjing W. Rd.,1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
214,500103055,YouBike2.0_承德昌吉街口,18,5,大同區,2023-05-27 14:24:14,25.06587,121.51847,承德路三段83號前,Datong Dist,YouBike2.0_Chengde Rd. & Changji St. Intersection,No. 83， Sec. 3， Chengde Rd.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
215,500103056,YouBike2.0_大同16號廣場,14,13,大同區,2023-05-27 14:01:04,25.05658,121.50826,環河北路一段/民生西路口(東南側),Datong Dist,YouBike2.0_Datong Plaza No.16,Sec. 1， Huanhe N. Rd. & Minsheng W. Rd. Intersection (Southeast),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:01:04,2023-05-27
216,500103057,YouBike2.0_捷運圓山站(2號出口),37,24,大同區,2023-05-27 14:24:14,25.07182,121.51929,承德路三段/庫倫街(東南側),Datong Dist,YouBike2.0_MRT Yuanshan Sta. (Exit 2),Sec. 3， Chengde Rd. & Kulun St. Intersection (Southeast),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
217,500103058,YouBike2.0_樹德公園_1,21,6,大同區,2023-05-27 14:11:14,25.06669,121.51615,大龍街/大龍街85巷(東北側),Datong Dist,YouBike2.0_Shude Park,Dalong St. & Ln. 85， Dalong St. Intersection (Northeast),15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:14,2023-05-27
218,500103059,YouBike2.0_承德鄭州路口(市民高架下),38,24,大同區,2023-05-27 14:24:14,25.04879,121.51626,承德路一段/鄭州路口(市民高架下),Datong Dist,YouBike2.0_Chengde Rd. & Zhengzhou Rd.  Intersection,Sec. 1， Chengde Rd. & Zhengzhou Rd. (Under  Elevated Bridge),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
219,500103060,YouBike2.0_成淵高中,14,9,大同區,2023-05-27 13:52:15,25.06036,121.51996,錦西街與錦西街52巷口東北側,Datong Dist,YouBike2.0_ChengYuan High School,Jinxi St. & Ln. 52， Jinxi St. Intersection (Northeast),5,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:52:15,2023-05-27
220,500103061,YouBike2.0_雙蓮國小,20,4,大同區,2023-05-27 14:09:14,25.06157,121.51683,民權西路102巷4弄25號對側人行道,Datong Dist,YouBike2.0_ShuangLian Elementary School,No. 25， Aly. 4， Ln. 102， Minquan W. Rd. (Opposite),16,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:09:14,2023-05-27
222,500103063,YouBike2.0_延平涼州街口,14,6,大同區,2023-05-27 14:17:34,25.06092,121.51126,延平北路二段/涼州街口(行人天橋下),Datong Dist,YouBike2.0_Yanping Rd. & Liangzhou St. Intersection,Sec. 2， Yanping N. Rd. & Liangzhou St. Intersection,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
224,500104002,YouBike2.0_通河東街大南路口,15,4,士林區,2023-05-27 14:17:34,25.08914,121.51542,通河東街1段192號(旁),Shilin Dist,YouBike2.0_Tonghe E. St. & Danan Rd. Intersection,No. 192， Sec.1， Tonghe E. St. (Side),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
225,500104003,YouBike2.0_福港街停車場,22,4,士林區,2023-05-27 14:24:14,25.08695,121.51901,華齡街175號(旁),Shilin Dist,YouBike2.0_Fugang St. Parking Lot,No. 175， Hualing St. (Side),18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
229,500104007,YouBike2.0_中山天母路口,29,5,士林區,2023-05-27 14:21:15,25.11856,121.52964,天母西路3-55號前人行道,Shilin Dist,YouBike2.0_Zhongshan & Tianmu Rd. Intersection,No. 3-55， Tianmu W. Rd. (Front),24,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
230,500104008,YouBike2.0_天母運動公園,27,16,士林區,2023-05-27 14:02:14,25.11633,121.53414,忠誠路二段/忠誠路二段207巷(東南側),Shilin Dist,YouBike2.0_Tianmu Sports Park,Ln. 207， Sec.2， Zhongcheng Rd. (Southeast),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:02:14,2023-05-27
231,500104009,YouBike2.0_臺北市立大學(天母校區),23,4,士林區,2023-05-27 14:22:14,25.11356,121.53718,士東路276號至280號對面人行道,Shilin Dist,YouBike2.0_University of Taipei (Tianmu Campus),No. 276-280， Shidong Rd. (Opposite),19,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:14,2023-05-27
232,500104010,YouBike2.0_忠誠路二段53巷,18,10,士林區,2023-05-27 14:17:34,25.11127,121.53244,忠誠路2段53巷7號(對面),Shilin Dist,YouBike2.0_Ln. 53， Sec. 2， Zhongcheng Rd.,No.7， Ln. 53， Sec. 2， Zhongcheng Rd. (Opposite),7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
233,500104012,YouBike2.0_天母棒球場,26,11,士林區,2023-05-27 14:24:14,25.11341,121.53195,忠誠路二段122號(對面),Shilin Dist,YouBike2.0_Taipei Tianmu Baseball Stadium,No. 122， Sec. 2， Zhongcheng Rd. (Opposite),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
234,500104013,YouBike2.0_天母北天玉街口,15,5,士林區,2023-05-27 14:13:14,25.12011,121.52652,天母北路33號(前),Shilin Dist,YouBike2.0_Tianmu N. Rd. & Tianyu St. Intersection,No. 33， Tianmu N. Rd.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:13:14,2023-05-27
235,500104014,YouBike2.0_蘭興公園,48,9,士林區,2023-05-27 14:24:14,25.11184,121.52589,中山北路六段/士東路(西北側),Shilin Dist,YouBike2.0_Lanxing Park,Sec. 6， Zhongshan N. Rd. & Shidong Rd. Intersection (Northwest),39,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
238,500104018,YouBike2.0_忠誠路一段173巷口,11,8,士林區,2023-05-27 13:21:17,25.10813,121.5304,忠誠路一段177號(前),Shilin Dist,YouBike2.0_No. 173， Sec. 1， Zhongcheng Rd. Intersection,No. 177， Sec. 1， Zhongcheng Rd.,3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:21:17,2023-05-27
239,500104019,YouBike2.0_雨農國小,35,4,士林區,2023-05-27 14:24:14,25.10564,121.52916,忠誠路一段127號(前),Shilin Dist,YouBike2.0_Yunong Elementary School,No. 127， Sec. 1， Zhongcheng Rd.,29,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
241,500104021,YouBike2.0_芝山抽水站,21,4,士林區,2023-05-27 13:41:16,25.10155,121.52832,至誠路二段47-49號(前),Shilin Dist,YouBike2.0_Zhishan Pumping Plant,No. 47， Sec. 2， Zhicheng Rd.,17,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:41:16,2023-05-27
242,500104022,YouBike2.0_至誠路一段305巷口,21,7,士林區,2023-05-27 13:44:17,25.10186,121.53083,至誠路一段303號(對面),Shilin Dist,YouBike2.0_Ln. 305， Sec. 1， Zhicheng Rd. Intersection,No. 303， Sec. 1， Zhicheng Rd.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:44:17,2023-05-27
243,500104023,YouBike2.0_華齡公園,25,10,士林區,2023-05-27 14:19:14,25.08302,121.52069,劍潭路76號(對面),Shilin Dist,YouBike2.0_Hualing Park,No. 76， Jiantan Rd. (Opposite),14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:14,2023-05-27
247,500104027,YouBike2.0_百齡高中,15,5,士林區,2023-05-27 14:02:14,25.08736,121.52272,承德路四段179巷/承德路4段口,Shilin Dist,YouBike2.0_Bailing High School,Ln. 179， Sec. 4， Chengde Rd. Intersection,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:02:14,2023-05-27
248,500104028,YouBike2.0_捷運芝山站(2號出口),21,20,士林區,2023-05-27 14:21:15,25.10364,121.52219,福華路151號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Station,No. 151， Fuhua Rd. (Opposite),1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
250,500104030,YouBike2.0_捷運劍潭站(2號出口),79,34,士林區,2023-05-27 14:23:15,25.08288,121.52455,基河路18號(對面),Shilin Dist,YouBike2.0_MRT Jianta Station,No.18， Jihe Rd. (Opposite),45,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
251,500104031,YouBike2.0_劍潭基河路口,20,8,士林區,2023-05-27 14:10:20,25.08403,121.5249,劍潭路基河路口(捷運站橋下空間),Shilin Dist,YouBike2.0_Jiantan Rd & Jihe Rd Intersection,Jiantan Rd. & Jihe Rd. Intersection,12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:10:20,2023-05-27
