,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
1164,500113007,YouBike2.0_青年公園高爾夫球場,16,11,萬華區,2023-05-27 15:34:14,25.02481,121.50755,國興路42號對側,Wanhua Dist,YouBike2.0_Youth Park Golf Driving Range,No. 42， Guoxing Rd. (Opposite),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
1168,500113012,YouBike2.0_復華花園新城,28,6,萬華區,2023-05-27 15:37:14,25.02964,121.50258,西藏路123號前,Wanhua Dist,YouBike2.0_Fuhua Garden Metro,No. 123， Xizang Rd.,22,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
1170,500113014,YouBike2.0_莒光郵局,16,16,萬華區,2023-05-27 15:23:04,25.03124,121.50122,莒光路210號前,Wanhua Dist,YouBike2.0_Taipei Juguang Post Office,No. 210， Juguang Rd.,0,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:23:04,2023-05-27
1172,500113016,YouBike2.0_艋舺大道146巷口,14,8,萬華區,2023-05-27 15:19:15,25.03301,121.5016,艋舺大道142號前,Wanhua Dist,YouBike2.0_Ln. 146， Bangka Blvd Intersection,No. 142， Bangka Blvd.,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:19:15,2023-05-27
1173,500113017,YouBike2.0_東園國小,27,13,萬華區,2023-05-27 15:44:15,25.02257,121.49807,東園街199號前方,Wanhua Dist,YouBike2.0_Dongyuan Elementary School,No. 199， Dongyuan St.,14,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1175,500113019,YouBike2.0_錦德公園,16,8,萬華區,2023-05-27 15:43:16,25.02332,121.49264,德昌街243號前,Wanhua Dist,YouBike2.0_Jinde Park,No. 243， Dechang St.,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1176,500113020,YouBike2.0_忠德公園,19,6,萬華區,2023-05-27 15:37:14,25.02516,121.49604,東園街66巷20弄27號前,Wanhua Dist,YouBike2.0_Zhongde Park,No. 27， Aly 20， Ln 66， Dongyuan St.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
1177,500113022,YouBike2.0_華江高中,50,20,萬華區,2023-05-27 15:42:14,25.02744,121.49619,東園街35巷14號對側,Wanhua Dist,YouBike2.0_Hua Jiang Senior High School,No. 14， Ln 35， Dongyuan St. (Opposite),30,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1178,500113023,YouBike2.0_西園艋舺路口,32,21,萬華區,2023-05-27 15:39:15,25.03267,121.49757,西園路二段與艋舺大道口西南側,Wanhua Dist,YouBike2.0_Sec. 2， Xiyuan Rd & Bangka Blvd Intersection,Sec. 2， Xiyuan Rd & Bangka Blvd Intersection. (Southwest),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:15,2023-05-27
1179,500113025,YouBike2.0_雙園國中,24,6,萬華區,2023-05-27 15:42:14,25.02673,121.49176,西園路二段320巷與興義街口,Wanhua Dist,YouBike2.0_Shuang Yuan Junior High School,Sec. 2， Xiyuan Rd & Xingyi St Intersection,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1180,500113026,YouBike2.0_長順區民活動中心,26,6,萬華區,2023-05-27 15:32:14,25.03284,121.48908,長順街127號前,Wanhua Dist,YouBike2.0_Changshun Community Center,No. 127， Changshun St.,19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:14,2023-05-27
1181,500113027,YouBike2.0_華江國小,23,12,萬華區,2023-05-27 15:14:14,25.03397,121.49029,環河南路二段250巷25弄2號對側,Wanhua Dist,YouBike2.0_Hwa Chiang Elementary School,No. 2， Aly. 25， Ln. 250， Sec. 2， Huanhe S. R. (Opposite),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:14:14,2023-05-27
1184,500113030,YouBike2.0_大理高中,37,26,萬華區,2023-05-27 15:34:14,25.03062,121.49021,環河南路二段與西藏路口東側,Wanhua Dist,YouBike2.0_Dali Senior High School,Sec. 2， Huanhe S. Rd & Xizang Rd (East),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
1186,500113032,YouBike2.0_兩棵樹公園,17,9,萬華區,2023-05-27 15:32:14,25.03211,121.49502,艋舺大道與大理街160巷20弄口東側,Wanhua Dist,YouBike2.0_Liangkeshu Park,Bangka Blvd & Aly. 20， Ln. 160， Dali St Intersection. (East),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:14,2023-05-27
1187,500113033,YouBike2.0_萬華青年公宅,23,5,萬華區,2023-05-27 15:27:14,25.02021,121.50376,青年路188號前,Wanhua Dist,YouBike2.0_Wanhua Qingnian Public Housing,No. 188， Qingnian Rd.,18,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:27:14,2023-05-27
1188,500113034,YouBike2.0_開封西寧路口,41,22,萬華區,2023-05-27 15:42:14,25.04662,121.50717,西寧南路12號(對面),Wanhua Dist,YouBike2.0_Kaifeng St. & Xining Rd. Intersection,No. 12， Xining Rd. (Opposite),16,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1189,500113035,YouBike2.0_峨嵋停車場,47,14,萬華區,2023-05-27 15:31:15,25.04441,121.50541,峨嵋街83號(旁),Wanhua Dist,YouBike2.0_Emei Parking Lots,No. 83， Emei St. (Side),33,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:31:15,2023-05-27
1190,500113036,YouBike2.0_長沙公園,24,10,萬華區,2023-05-27 15:35:15,25.0417,121.49992,環河南路一段280-1號(對面),Wanhua Dist,YouBike2.0_Changsha Park,No. 280-1， Sec. 1， Huanhe S Rd. (Opposite),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
1192,500113038,YouBike2.0_西本願寺廣場,65,36,萬華區,2023-05-27 15:42:14,25.04099,121.50769,中華路一段164號(前),Wanhua Dist,YouBike2.0_Nishi Honganji Relics Plaza,No. 164-1， Sec. 1， Zhonghua Rd.,29,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1193,500113039,YouBike2.0_中華桂林路口,28,6,萬華區,2023-05-27 15:43:16,25.03771,121.50662,中華路一段與桂林路口西北側,Wanhua Dist,YouBike2.0_Zhonghua Rd. & Guilin Rd. Intersection,Sec. 1， Zhonghua Rd. & Guilin Rd. (Northwest),22,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1194,500113040,YouBike2.0_捷運龍山寺站(1號出口),30,18,萬華區,2023-05-27 15:44:15,25.03535,121.49938,和平西路三段/西園路一段(東北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1),Sec. 3， Heping W Rd. & Sec. 1， Xiyuan Rd. (Northeast),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1195,500113041,YouBike2.0_龍山國小,24,7,萬華區,2023-05-27 14:21:15,25.0355,121.49541,和平西路三段235號(旁),Wanhua Dist,YouBike2.0_Longshan Elementary School,No. 235， Sec. 3， Heping W Rd. (Side),17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:21:15,2023-05-27
1196,500113042,YouBike2.0_華西公園,33,15,萬華區,2023-05-27 15:43:16,25.03852,121.49881,桂林路134號(對面),Wanhua Dist,YouBike2.0_Huaxi Park,No. 134， Guilin Rd. (Opposite),18,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1197,500113043,YouBike2.0_老松國小,40,25,萬華區,2023-05-27 15:39:15,25.03792,121.50177,康定路238號(對面),Wanhua Dist,YouBike2.0_laosong Elementary School,No. 238， Kangding Rd. (Opposite),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:15,2023-05-27
1198,500113044,YouBike2.0_萬華火車站,53,25,萬華區,2023-05-27 15:29:14,25.03364,121.50322,艋舺大道83號(前),Wanhua Dist,YouBike2.0_Wanhua Train Sta.,No. 83， Bangka Blvd.,28,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:29:14,2023-05-27
1199,500113045,YouBike2.0_萬華火車站(D2廣場),17,6,萬華區,2023-05-27 15:34:14,25.03394,121.50117,康定路/康定路287巷(東南側),Wanhua Dist,YouBike2.0_Wanhua Train Sta. (D2 Plaza),Kangding Rd. & Ln. 287， Kangding Rd. Intersection,11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
1200,500113046,YouBike2.0_捷運龍山寺站(3號出口),23,19,萬華區,2023-05-27 15:44:15,25.03509,121.50199,和平西路三段/和平西路三段88巷(西南側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 3),Sec. 3， Heping W Rd. & Ln. 88， Sec. 3， Heping W Rd. Intersection (Southwest),3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1201,500113047,YouBike2.0_臺北市電影主題公園(峨嵋街),15,5,萬華區,2023-05-27 15:36:15,25.04445,121.50306,峨嵋街100號(對面),Wanhua Dist,YouBike2.0_Taipei Cinema Park (Emei St.),No. 100， Emei St. (Opposite),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
1202,500113048,YouBike2.0_臺北市電影主題公園(康定路),15,14,萬華區,2023-05-27 15:42:14,25.04551,121.50318,康定路18-2號(對面),Wanhua Dist,YouBike2.0_Taipei Cinema Park (Kangding Rd.),No. 18-2， Kangding Rd.,1,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1203,500113049,YouBike2.0_中華峨嵋街口,24,17,萬華區,2023-05-27 15:41:16,25.04345,121.50841,中華路一段130號(前),Wanhua Dist,YouBike2.0_Zhonghua Rd. & Emei St. Intersection,No. 130， Sec. 1， Zhonghua Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
1204,500113050,YouBike2.0_萬華266號綠地,15,6,萬華區,2023-05-27 15:40:22,25.0403,121.50197,康定路81號(對面),Wanhua Dist,YouBike2.0_wanhua greehs NO.266,No. 81， Kangding Rd. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
1205,500113051,YouBike2.0_萬大國小(萬大路344巷口),18,10,萬華區,2023-05-27 15:22:14,25.02376,121.49986,萬大路346號(旁),Wanhua Dist,YouBike2.0_Wanda Elementary School (Ln. 344， Wanda Rd.),No. 346， Wanda Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:22:14,2023-05-27
1206,500113052,YouBike2.0_德昌街10巷口,10,5,萬華區,2023-05-27 15:21:17,25.02533,121.4996,德昌街15號(對面),Wanhua Dist,YouBike2.0_Ln. 10， Dechang St.,No. 15， Dechang St. (Opposite),4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:21:17,2023-05-27
1207,500113053,YouBike2.0_環河南和平西路口,20,7,萬華區,2023-05-27 14:37:15,25.03517,121.49048,環河南路一段/和平西路三段口(西南側),Wanhua Dist,YouBike2.0_Huanhe S. Rd. & Heping W. Rd. Intersection,Sec. 1， Huanhe S. Rd. & Sec. 3， Heping W. Rd. Intersection (Southwest),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:37:15,2023-05-27
1209,500113055,YouBike2.0_西園公園,14,10,萬華區,2023-05-27 15:09:15,25.0271,121.49775,東園街35巷/東園街67巷交叉口,Wanhua Dist,YouBike2.0_Xiyuan Park,Ln. 35， Dongyuan St. & Ln. 67， Dongyuan St. Intersection,4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:09:15,2023-05-27
1210,500113056,YouBike2.0_華江污水廠,20,14,萬華區,2023-05-27 15:27:14,25.03606,121.49163,桂林路246巷66號南側,Wanhua Dist,YouBike2.0_Huajiang Sewage Treatment Plant,No. 66， Ln. 246， Guilin Rd. (South),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:27:14,2023-05-27
1211,500113057,YouBike2.0_柳鄉公園,21,6,萬華區,2023-05-27 15:06:16,25.03718,121.49524,環河南路二段102號西北側,Wanhua Dist,YouBike2.0_Liuxiang Park,No. 102， Sec. 2， Huanhe S. Rd. (Northwest),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:06:16,2023-05-27
1213,500113059,YouBike2.0_長順艋舺大道口,26,8,萬華區,2023-05-27 15:24:14,25.03035,121.49228,長順街與雙園街106巷口,Wanhua Dist,YouBike2.0_Changshun St. & Bangka Blvd. Intersection,Changshun St. & Ln. 106， Shuangyuan St. Intersection,18,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:24:14,2023-05-27
1214,500113060,YouBike2.0_富民路145巷口,20,5,萬華區,2023-05-27 15:21:17,25.01796,121.49988,富民路151號對側,Wanhua Dist,YouBike2.0_Ln. 145， Fumin Rd.,No. 151， Fumin Rd. (Opposite),15,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:21:17,2023-05-27
1215,500113061,YouBike2.0_環南綜合市場,14,6,萬華區,2023-05-27 13:10:22,25.0286,121.48908,環河南路二段245號旁,Wanhua Dist,YouBike2.0_Huanhe Market,No. 245， Sec. 2， Huanhe S. Rd.,8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 13:10:22,2023-05-27
1219,500113065,YouBike2.0_萬華國中_1,26,7,萬華區,2023-05-27 15:42:14,25.02926,121.49936,西藏路 / 莒光路299巷口(東南側),Wanhua Dist,YouBike2.0_Wanhuaguomin Junior High School,Xizang Rd. & Ln. 299， Juguang Rd. Intersection (Southeast),19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1221,500113068,YouBike2.0_捷運龍山寺站(1號出口)_1,36,28,萬華區,2023-05-27 15:38:15,25.03548,121.50026,和平西路三段/和平西路三段109巷(西北側),Wanhua Dist,YouBike2.0_MRT Longshan Temple Sta. (Exit 1)_1,Sec. 3， Heping W. Rd. & Ln. 109， Sec. 3， Heping W. Rd. Intersection (Northwest),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
1222,500113069,YouBike2.0_莒光社會住宅,30,15,萬華區,2023-05-27 15:17:32,25.0317,121.50033,萬大路與興寧街66巷22弄口西北側,Wanhua Dist,YouBike2.0_Juguang Social Housing,Wanda Rd. & Aly. 22， Ln. 66， Xingning St. Intersection (Northwest),14,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:17:32,2023-05-27
1223,500113070,YouBike2.0_艋舺西藏路口,20,10,萬華區,2023-05-27 14:23:15,25.0287,121.49156,艋舺大道與西藏路口西南側(華翠大橋下),Wanhua Dist,YouBike2.0_Bangka Blvd. & Xizang Rd. Intersection,Bangka Blvd. & Xizang Rd. Intersection (Southwest) (Under Huacui Bridge),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:23:15,2023-05-27
1226,500113073,YouBike2.0_青年路152巷口,16,7,萬華區,2023-05-27 15:09:15,25.01979,121.5009,青年路152巷59號對側,Wanhua Dist,YouBike2.0_Ln. 152， Qingnian Rd.,No. 59， Ln. 152， Qingnian Rd. (Opposite),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:09:15,2023-05-27
1229,500119007,YouBike2.0_臺大水源修齊會館,18,8,臺大專區,2023-05-27 15:36:15,25.01411,121.52997,思源街16號之1旁,NTU Dist,YouBike2.0_NTU ShuiYuan HsiuChi House,No.16-1， Siyuan St.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
1231,500119009,YouBike2.0_臺大水源舍區B棟,30,18,臺大專區,2023-05-27 15:43:16,25.01525,121.53009,汀洲路三段60巷2弄路側(B舍北側),NTU Dist,YouBike2.0_NTU ShuiYuan Dorms(B),Aly. 2， Ln. 60， Sec. 3， Tingzhou Rd. Dorms B(North),12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1234,500119045,YouBike2.0_臺大農業陳列館北側,45,5,臺大專區,2023-05-27 15:44:15,25.01839,121.53404,農業陳列館北側,NTU Dist,YouBike2.0_NTU Agricultural Exhibition Hall(North),NTU Agricultural Exhibition Hall(North),39,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1235,500119046,YouBike2.0_臺大管理學院二館北側,40,16,臺大專區,2023-05-27 15:38:15,25.01355,121.53673,管理學院二號館北側,NTU Dist,YouBike2.0_NTU Building 2， College of Management(North),NTU Building 2， College of Management(North),24,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
1236,500119047,YouBike2.0_臺大土木系館,30,11,臺大專區,2023-05-27 15:38:15,25.01761,121.53844,臺大土木工程學系所南側,NTU Dist,YouBike2.0_NTU Dept. of Civil Engineering,NTU Dept. of Civil Engineering(South),19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
1238,500119049,YouBike2.0_臺大女九舍西南側,62,13,臺大專區,2023-05-27 15:36:15,25.01937,121.53902,臺大女九舍西南側,NTU Dist,YouBike2.0_NTU 9th Women's Dorm(Southwest),NTU 9th Women's Dorm(Southwest),49,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
1239,500119050,YouBike2.0_臺大小福樓東側,31,10,臺大專區,2023-05-27 15:43:16,25.01846,121.5376,臺大小福樓東側,NTU Dist,YouBike2.0_NTU Xiao Fu Commissary(East),NTU Xiao Fu Commissary(East),21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1241,500119052,YouBike2.0_臺大工綜館南側,26,8,臺大專區,2023-05-27 15:41:16,25.01857,121.54059,臺大工學院東南側,NTU Dist,YouBike2.0_NTU College of Engineering Building(South),NTU College of Engineering Building(Southeast),16,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
1242,500119053,YouBike2.0_臺大天文數學館南側,19,8,臺大專區,2023-05-27 15:42:14,25.02108,121.53783,臺大天文數學館西南側,NTU Dist,YouBike2.0_NTU Astronomy - Mathematics Building(South),NTU Astronomy - Mathematics Building(Southwest),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
1243,500119054,YouBike2.0_臺大心理系館南側,30,13,臺大專區,2023-05-27 15:43:16,25.01941,121.5404,臺大心理學系南側,NTU Dist,YouBike2.0_NTU Dept. of Psychology (South Hall),NTU Dept. of Psychology (South Hall),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1244,500119055,YouBike2.0_臺大樂學館東側,28,5,臺大專區,2023-05-27 15:39:15,25.01793,121.53585,臺大文學院西側,NTU Dist,YouBike2.0_NTU Lesyue Building(East),Liberal Arts Research Building(West),23,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:15,2023-05-27
1247,500119058,YouBike2.0_臺大舊體育館西側,33,26,臺大專區,2023-05-27 15:43:16,25.0198,121.53583,臺大田徑場東側,NTU Dist,YouBike2.0_NTU Gymnasium(West),NTU Sports Field(East),6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1248,500119059,YouBike2.0_臺大共同教室北側,20,9,臺大專區,2023-05-27 15:43:16,25.01595,121.53791,臺大共同教學館東北側,NTU Dist,YouBike2.0_NTU Common Subjects Classroom Building(North),NTU Common Subjects Classroom Building(Northeast),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1250,500119061,YouBike2.0_臺大鹿鳴堂東側,27,14,臺大專區,2023-05-27 15:40:22,25.01511,121.53786,臺大鹿鳴廣場人行道側,NTU Dist,YouBike2.0_NTU LuMing Hall(East),NTU Lu Ming Square(Sidewalk),12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
1253,500119064,YouBike2.0_臺大明達館機車停車場,28,7,臺大專區,2023-05-27 15:30:45,25.01754,121.54398,臺大明達館西側,NTU Dist,YouBike2.0_NTU Ming - Da Hall Parking,NTU Ming - Da Hall(West),21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:30:45,2023-05-27
1255,500119066,YouBike2.0_臺大凝態館南側,20,15,臺大專區,2023-05-27 15:43:16,25.02157,121.53633,臺大物理系館南側,NTU Dist,YouBike2.0_NTU Center for Condensed Matter Sciences(South),NTU Dept. of Physics Library,5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
1256,500119067,YouBike2.0_臺大社科院西側,42,10,臺大專區,2023-05-27 15:44:15,25.02053,121.54145,臺大社科院西側,NTU Dist,YouBike2.0_NTU College of social Sciences Building(West),NTU College of social Sciences Building(West),31,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1257,500119068,YouBike2.0_臺大社會系館南側,39,26,臺大專區,2023-05-27 15:30:45,25.01987,121.54175,臺大社會及社工館南側,NTU Dist,YouBike2.0_NTU Department of Sociology(South),NTU Dept. of Sociology / Dept. of Social Work(South),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:30:45,2023-05-27
1258,500119069,YouBike2.0_臺大思亮館東南側,10,10,臺大專區,2023-05-27 13:16:04,25.02074,121.53906,臺大思亮館東南側,NTU Dist,YouBike2.0_NTU Shih - Liang Hall(Southeast),NTU Shih - Liang Hall(Southeast),0,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 13:16:04,2023-05-27
1260,500119071,YouBike2.0_臺大計資中心南側,34,20,臺大專區,2023-05-27 15:41:16,25.02036,121.53992,臺大計算機網路資訊中心南側,NTU Dist,YouBike2.0_NTU Computer and Information Networking Center(South),NTU Computer and Information Networking Center(South),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
1261,500119072,YouBike2.0_臺大原分所北側,12,8,臺大專區,2023-05-27 14:13:15,25.01881,121.53868,臺大原子與分子科學研究所東北側,NTU Dist,YouBike2.0_NTU Institute of Atomic and Molecular Sciences(North),NTU Institute of Atomic and Molecular Sciences(Northeast),3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:13:15,2023-05-27
1262,500119074,YouBike2.0_臺大生命科學館西北側,30,23,臺大專區,2023-05-27 15:44:15,25.01548,121.53825,臺大動物博物館西側,NTU Dist,YouBike2.0_NTU Life Science Building(Northwest),Museum of Zoology(West),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1263,500119075,YouBike2.0_臺大第一活動中心西南側,40,30,臺大專區,2023-05-27 15:44:15,25.01761,121.53995,第一學生活動中心東南側,NTU Dist,YouBike2.0_NTU 1st Student Activity Center(Southwest),NTU 1st Student Activity Center(Southeast),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:15,2023-05-27
1264,500119076,YouBike2.0_臺大博理館西側,22,12,臺大專區,2023-05-27 15:35:15,25.01922,121.54195,臺大博理館西側,NTU Dist,YouBike2.0_NTU Barry Lam Hall(West),NTU Barry Lam Hall(West),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
1265,500119077,YouBike2.0_臺大博雅館西側,56,36,臺大專區,2023-05-27 15:35:15,25.0189,121.536,臺大博雅館西側,NTU Dist,YouBike2.0_NTU Liberal Education Classroom Building(West),NTU Liberal Education Classroom Building(West),20,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
1271,500119083,YouBike2.0_臺大新生教室南側,18,10,臺大專區,2023-05-27 15:32:14,25.0196,121.53846,臺大新生教學館南側,NTU Dist,YouBike2.0_NTU Freshman Classroom Building(South),NTU Freshman Classroom Building(South),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:14,2023-05-27
